cve_id,vendor,product_name,version
CVE-2020-11171,qualcomm,pmr735a_firmware,-
CVE-2020-11171,qualcomm,pmw3100_firmware,-
CVE-2020-11171,qualcomm,pmx20_firmware,-
CVE-2020-11171,qualcomm,pmx24_firmware,-
CVE-2020-11171,qualcomm,pmx50_firmware,-
CVE-2020-11171,qualcomm,pmx55_firmware,-
CVE-2020-11171,qualcomm,qat3514_firmware,-
CVE-2020-11171,qualcomm,qat3516_firmware,-
CVE-2020-11171,qualcomm,qat3518_firmware,-
CVE-2020-11171,qualcomm,qat3519_firmware,-
CVE-2020-11171,qualcomm,qat3522_firmware,-
CVE-2020-11171,qualcomm,qat3550_firmware,-
CVE-2020-11171,qualcomm,qat3555_firmware,-
CVE-2020-11171,qualcomm,qat5515_firmware,-
CVE-2020-11171,qualcomm,qat5516_firmware,-
CVE-2020-11171,qualcomm,qat5522_firmware,-
CVE-2020-11171,qualcomm,qat5533_firmware,-
CVE-2020-11171,qualcomm,qbt1000_firmware,-
CVE-2020-11171,qualcomm,qbt1500_firmware,-
CVE-2020-11171,qualcomm,qbt2000_firmware,-
CVE-2020-11171,qualcomm,qca4004_firmware,-
CVE-2020-11171,qualcomm,qca4020_firmware,-
CVE-2020-11171,qualcomm,qca6174a_firmware,-
CVE-2020-11171,qualcomm,qca6310_firmware,-
CVE-2020-11171,qualcomm,qca6320_firmware,-
CVE-2020-11171,qualcomm,qca6335_firmware,-
CVE-2020-11171,qualcomm,qca6390_firmware,-
CVE-2020-11171,qualcomm,qca6391_firmware,-
CVE-2020-11171,qualcomm,qca6420_firmware,-
CVE-2020-11171,qualcomm,qca6421_firmware,-
CVE-2020-11171,qualcomm,qca6426_firmware,-
CVE-2020-11171,qualcomm,qca6430_firmware,-
CVE-2020-11171,qualcomm,qca6431_firmware,-
CVE-2020-11171,qualcomm,qca6436_firmware,-
CVE-2020-11171,qualcomm,qca6564a_firmware,-
CVE-2020-11171,qualcomm,qca6564au_firmware,-
CVE-2020-11171,qualcomm,qca6574_firmware,-
CVE-2020-11171,qualcomm,qca6574a_firmware,-
CVE-2020-11171,qualcomm,qca6574au_firmware,-
CVE-2020-11171,qualcomm,qca6584_firmware,-
CVE-2020-11171,qualcomm,qca6584au_firmware,-
CVE-2020-11171,qualcomm,qca6595_firmware,-
CVE-2020-11171,qualcomm,qca6595au_firmware,-
CVE-2020-11171,qualcomm,qca6694_firmware,-
CVE-2020-11171,qualcomm,qca6694au_firmware,-
CVE-2020-11171,qualcomm,qca6696_firmware,-
CVE-2020-11171,qualcomm,qca8337_firmware,-
CVE-2020-11171,qualcomm,qca9367_firmware,-
CVE-2020-11171,qualcomm,qca9377_firmware,-
CVE-2020-11171,qualcomm,qca9379_firmware,-
CVE-2020-11171,qualcomm,qcc1110_firmware,-
CVE-2020-11171,qualcomm,qcm2290_firmware,-
CVE-2020-11171,qualcomm,qcm4290_firmware,-
CVE-2020-11171,qualcomm,qcm6125_firmware,-
CVE-2020-11171,qualcomm,qcs2290_firmware,-
CVE-2020-11171,qualcomm,qcs410_firmware,-
CVE-2020-11171,qualcomm,qcs4290_firmware,-
CVE-2020-11171,qualcomm,qcs603_firmware,-
CVE-2020-11171,qualcomm,qcs605_firmware,-
CVE-2020-11171,qualcomm,qcs610_firmware,-
CVE-2020-11171,qualcomm,qcs6125_firmware,-
CVE-2020-11171,qualcomm,qdm2301_firmware,-
CVE-2020-11171,qualcomm,qdm2302_firmware,-
CVE-2020-11171,qualcomm,qdm2305_firmware,-
CVE-2020-11171,qualcomm,qdm2307_firmware,-
CVE-2020-11171,qualcomm,qdm2308_firmware,-
CVE-2020-11171,qualcomm,qdm2310_firmware,-
CVE-2020-11171,qualcomm,qdm3301_firmware,-
CVE-2020-11171,qualcomm,qdm5620_firmware,-
CVE-2020-11171,qualcomm,qdm5621_firmware,-
CVE-2020-11171,qualcomm,qdm5650_firmware,-
CVE-2020-11171,qualcomm,qdm5652_firmware,-
CVE-2020-11171,qualcomm,qdm5670_firmware,-
CVE-2020-11171,qualcomm,qdm5671_firmware,-
CVE-2020-11171,qualcomm,qdm5677_firmware,-
CVE-2020-11171,qualcomm,qdm5679_firmware,-
CVE-2020-11171,qualcomm,qet4100_firmware,-
CVE-2020-11171,qualcomm,qet4101_firmware,-
CVE-2020-11171,qualcomm,qet4200aq_firmware,-
CVE-2020-11171,qualcomm,qet5100_firmware,-
CVE-2020-11171,qualcomm,qet5100m_firmware,-
CVE-2020-11171,qualcomm,qet6110_firmware,-
CVE-2020-11171,qualcomm,qfe2080fc_firmware,-
CVE-2020-11171,qualcomm,qfe2081fc_firmware,-
CVE-2020-11171,qualcomm,qfe2082fc_firmware,-
CVE-2020-11171,qualcomm,qfe2101_firmware,-
CVE-2020-11171,qualcomm,qfe2520_firmware,-
CVE-2020-11171,qualcomm,qfe2550_firmware,-
CVE-2020-11171,qualcomm,qfe3100_firmware,-
CVE-2020-11171,qualcomm,qfe3320_firmware,-
CVE-2020-11171,qualcomm,qfe3340_firmware,-
CVE-2020-11171,qualcomm,qfe3440fc_firmware,-
CVE-2020-11171,qualcomm,qfe4301_firmware,-
CVE-2020-11171,qualcomm,qfe4302_firmware,-
CVE-2020-11171,qualcomm,qfe4303_firmware,-
CVE-2020-11171,qualcomm,qfe4305_firmware,-
CVE-2020-11171,qualcomm,qfe4308_firmware,-
CVE-2020-11171,qualcomm,qfe4309_firmware,-
CVE-2020-11171,qualcomm,qfe4320_firmware,-
CVE-2020-11171,qualcomm,qfe4373fc_firmware,-
CVE-2020-11171,qualcomm,qfe4455fc_firmware,-
CVE-2020-11171,qualcomm,qfe4465fc_firmware,-
CVE-2020-11171,qualcomm,qfs2530_firmware,-
CVE-2020-11171,qualcomm,qfs2580_firmware,-
CVE-2020-11171,qualcomm,qln1020_firmware,-
CVE-2020-11171,qualcomm,qln1021aq_firmware,-
CVE-2020-11171,qualcomm,qln1030_firmware,-
CVE-2020-11171,qualcomm,qln1031_firmware,-
CVE-2020-11171,qualcomm,qln1035bd_firmware,-
CVE-2020-11171,qualcomm,qln1036aq_firmware,-
CVE-2020-11171,qualcomm,qln4640_firmware,-
CVE-2020-11171,qualcomm,qln4642_firmware,-
CVE-2020-11171,qualcomm,qln4650_firmware,-
CVE-2020-11171,qualcomm,qln5020_firmware,-
CVE-2020-11171,qualcomm,qln5030_firmware,-
CVE-2020-11171,qualcomm,qln5040_firmware,-
CVE-2020-11171,qualcomm,qpa2625_firmware,-
CVE-2020-11171,qualcomm,qpa4340_firmware,-
CVE-2020-11171,qualcomm,qpa4360_firmware,-
CVE-2020-11171,qualcomm,qpa4361_firmware,-
CVE-2020-11171,qualcomm,qpa5373_firmware,-
CVE-2020-11171,qualcomm,qpa5460_firmware,-
CVE-2020-11171,qualcomm,qpa5580_firmware,-
CVE-2020-11171,qualcomm,qpa6560_firmware,-
CVE-2020-11171,qualcomm,qpa8673_firmware,-
CVE-2020-11171,qualcomm,qpa8675_firmware,-
CVE-2020-11171,qualcomm,qpa8686_firmware,-
CVE-2020-11171,qualcomm,qpa8801_firmware,-
CVE-2020-11171,qualcomm,qpa8802_firmware,-
CVE-2020-11171,qualcomm,qpa8803_firmware,-
CVE-2020-11171,qualcomm,qpa8821_firmware,-
CVE-2020-11171,qualcomm,qpa8842_firmware,-
CVE-2020-11171,qualcomm,qpm2630_firmware,-
CVE-2020-11171,qualcomm,qpm4650_firmware,-
CVE-2020-11171,qualcomm,qpm5541_firmware,-
CVE-2020-11171,qualcomm,qpm5577_firmware,-
CVE-2020-11171,qualcomm,qpm5579_firmware,-
CVE-2020-11171,qualcomm,qpm5621_firmware,-
CVE-2020-11171,qualcomm,qpm5658_firmware,-
CVE-2020-11171,qualcomm,qpm5670_firmware,-
CVE-2020-11171,qualcomm,qpm5677_firmware,-
CVE-2020-11171,qualcomm,qpm5679_firmware,-
CVE-2020-11171,qualcomm,qpm6325_firmware,-
CVE-2020-11171,qualcomm,qpm6375_firmware,-
CVE-2020-11171,qualcomm,qpm6582_firmware,-
CVE-2020-11171,qualcomm,qpm6585_firmware,-
CVE-2020-11171,qualcomm,qpm8820_firmware,-
CVE-2020-11171,qualcomm,qpm8830_firmware,-
CVE-2020-11171,qualcomm,qpm8870_firmware,-
CVE-2020-11171,qualcomm,qpm8895_firmware,-
CVE-2020-11171,qualcomm,qsm7250_firmware,-
CVE-2020-11171,qualcomm,qsw6310_firmware,-
CVE-2020-11171,qualcomm,qsw8573_firmware,-
CVE-2020-11171,qualcomm,qsw8574_firmware,-
CVE-2020-11171,qualcomm,qtc410s_firmware,-
CVE-2020-11171,qualcomm,qtc800h_firmware,-
CVE-2020-11171,qualcomm,qtc800s_firmware,-
CVE-2020-11171,qualcomm,qtc800t_firmware,-
CVE-2020-11171,qualcomm,qtc801s_firmware,-
CVE-2020-11171,qualcomm,qtm525_firmware,-
CVE-2020-11171,qualcomm,qtm527_firmware,-
CVE-2020-11171,qualcomm,qualcomm215_firmware,-
CVE-2020-11171,qualcomm,rgr7640au_firmware,-
CVE-2020-11171,qualcomm,rsw8577_firmware,-
CVE-2020-11171,qualcomm,sa2150p_firmware,-
CVE-2020-11171,qualcomm,sa415m_firmware,-
CVE-2020-11171,qualcomm,sa515m_firmware,-
CVE-2020-11171,qualcomm,sa8155_firmware,-
CVE-2020-11171,qualcomm,sa8155p_firmware,-
CVE-2020-11171,qualcomm,sc8180x_firmware,-
CVE-2020-11171,qualcomm,sd205_firmware,-
CVE-2020-11171,qualcomm,sd210_firmware,-
CVE-2020-11171,qualcomm,sd429_firmware,-
CVE-2020-11171,qualcomm,sd439_firmware,-
CVE-2020-11171,qualcomm,sd450_firmware,-
CVE-2020-11171,qualcomm,sd460_firmware,-
CVE-2020-11171,qualcomm,sd632_firmware,-
CVE-2020-11171,qualcomm,sd660_firmware,-
CVE-2020-11171,qualcomm,sd662_firmware,-
CVE-2020-11171,qualcomm,sd665_firmware,-
CVE-2020-11171,qualcomm,sd670_firmware,-
CVE-2020-11171,qualcomm,sd675_firmware,-
CVE-2020-11171,qualcomm,sd678_firmware,-
CVE-2020-11171,qualcomm,sd710_firmware,-
CVE-2020-11171,qualcomm,sd712_firmware,-
CVE-2020-11171,qualcomm,sd720g_firmware,-
CVE-2020-11171,qualcomm,sd730_firmware,-
CVE-2020-11171,qualcomm,sd765_firmware,-
CVE-2020-11171,qualcomm,sd765g_firmware,-
CVE-2020-11171,qualcomm,sd768g_firmware,-
CVE-2020-11171,qualcomm,sd835_firmware,-
CVE-2020-11171,qualcomm,sd845_firmware,-
CVE-2020-11171,qualcomm,sd850_firmware,-
CVE-2020-11171,qualcomm,sd855_firmware,-
CVE-2020-11171,qualcomm,sd865_5g_firmware,-
CVE-2020-11171,qualcomm,sd870_firmware,-
CVE-2020-11171,qualcomm,sd_455_firmware,-
CVE-2020-11171,qualcomm,sd_636_firmware,-
CVE-2020-11171,qualcomm,sd_675_firmware,-
CVE-2020-11171,qualcomm,sd_8c_firmware,-
CVE-2020-11171,qualcomm,sd_8cx_firmware,-
CVE-2020-11171,qualcomm,sda429w_firmware,-
CVE-2020-11171,qualcomm,sdm429w_firmware,-
CVE-2020-11171,qualcomm,sdm630_firmware,-
CVE-2020-11171,qualcomm,sdr051_firmware,-
CVE-2020-11171,qualcomm,sdr052_firmware,-
CVE-2020-11171,qualcomm,sdr105_firmware,-
CVE-2020-11171,qualcomm,sdr425_firmware,-
CVE-2020-11171,qualcomm,sdr660_firmware,-
CVE-2020-11171,qualcomm,sdr660g_firmware,-
CVE-2020-11171,qualcomm,sdr675_firmware,-
CVE-2020-11171,qualcomm,sdr8150_firmware,-
CVE-2020-11171,qualcomm,sdr8250_firmware,-
CVE-2020-11171,qualcomm,sdr845_firmware,-
CVE-2020-11171,qualcomm,sdr865_firmware,-
CVE-2020-11171,qualcomm,sdw2500_firmware,-
CVE-2020-11171,qualcomm,sdw3100_firmware,-
CVE-2020-11171,qualcomm,sdx20_firmware,-
CVE-2020-11171,qualcomm,sdx24_firmware,-
CVE-2020-11171,qualcomm,sdx50m_firmware,-
CVE-2020-11171,qualcomm,sdx55_firmware,-
CVE-2020-11171,qualcomm,sdx55m_firmware,-
CVE-2020-11171,qualcomm,sdxr1_firmware,-
CVE-2020-11171,qualcomm,sdxr2_5g_firmware,-
CVE-2020-11171,qualcomm,sm4125_firmware,-
CVE-2020-11171,qualcomm,sm6250_firmware,-
CVE-2020-11171,qualcomm,sm6250p_firmware,-
CVE-2020-11171,qualcomm,sm7250p_firmware,-
CVE-2020-11171,qualcomm,smb1351_firmware,-
CVE-2020-11171,qualcomm,smb1354_firmware,-
CVE-2020-11171,qualcomm,smb1355_firmware,-
CVE-2020-11171,qualcomm,smb1357_firmware,-
CVE-2020-11171,qualcomm,smb1358_firmware,-
CVE-2020-11171,qualcomm,smb1360_firmware,-
CVE-2020-11171,qualcomm,smb1380_firmware,-
CVE-2020-11171,qualcomm,smb1381_firmware,-
CVE-2020-11171,qualcomm,smb1390_firmware,-
CVE-2020-11171,qualcomm,smb1395_firmware,-
CVE-2020-11171,qualcomm,smb231_firmware,-
CVE-2020-11171,qualcomm,smb2351_firmware,-
CVE-2020-11171,qualcomm,smb358_firmware,-
CVE-2020-11171,qualcomm,smb358s_firmware,-
CVE-2020-11171,qualcomm,smr525_firmware,-
CVE-2020-11171,qualcomm,smr526_firmware,-
CVE-2020-11171,qualcomm,wcd9306_firmware,-
CVE-2020-11171,qualcomm,wcd9326_firmware,-
CVE-2020-11171,qualcomm,wcd9330_firmware,-
CVE-2020-11171,qualcomm,wcd9335_firmware,-
CVE-2020-11171,qualcomm,wcd9340_firmware,-
CVE-2020-11171,qualcomm,wcd9341_firmware,-
CVE-2020-11171,qualcomm,wcd9360_firmware,-
CVE-2020-11171,qualcomm,wcd9370_firmware,-
CVE-2020-11171,qualcomm,wcd9371_firmware,-
CVE-2020-11171,qualcomm,wcd9375_firmware,-
CVE-2020-11171,qualcomm,wcd9380_firmware,-
CVE-2020-11171,qualcomm,wcd9385_firmware,-
CVE-2020-11171,qualcomm,wcn3610_firmware,-
CVE-2020-11171,qualcomm,wcn3615_firmware,-
CVE-2020-11171,qualcomm,wcn3620_firmware,-
CVE-2020-11171,qualcomm,wcn3660_firmware,-
CVE-2020-11171,qualcomm,wcn3660b_firmware,-
CVE-2020-11171,qualcomm,wcn3680_firmware,-
CVE-2020-11171,qualcomm,wcn3680b_firmware,-
CVE-2020-11171,qualcomm,wcn3910_firmware,-
CVE-2020-11171,qualcomm,wcn3950_firmware,-
CVE-2020-11171,qualcomm,wcn3980_firmware,-
CVE-2020-11171,qualcomm,wcn3988_firmware,-
CVE-2020-11171,qualcomm,wcn3990_firmware,-
CVE-2020-11171,qualcomm,wcn3991_firmware,-
CVE-2020-11171,qualcomm,wcn3998_firmware,-
CVE-2020-11171,qualcomm,wcn6750_firmware,-
CVE-2020-11171,qualcomm,wcn6850_firmware,-
CVE-2020-11171,qualcomm,wcn6851_firmware,-
CVE-2020-11171,qualcomm,wgr7640_firmware,-
CVE-2020-11171,qualcomm,whs9410_firmware,-
CVE-2020-11171,qualcomm,wsa8810_firmware,-
CVE-2020-11171,qualcomm,wsa8815_firmware,-
CVE-2020-11171,qualcomm,wtr1605l_firmware,-
CVE-2020-11171,qualcomm,wtr2955_firmware,-
CVE-2020-11171,qualcomm,wtr2965_firmware,-
CVE-2020-11171,qualcomm,wtr3905_firmware,-
CVE-2020-11171,qualcomm,wtr3925_firmware,-
CVE-2020-11171,qualcomm,wtr4605_firmware,-
CVE-2020-11171,qualcomm,wtr4905_firmware,-
CVE-2020-11171,qualcomm,wtr5975_firmware,-
CVE-2020-11171,qualcomm,wtr6955_firmware,-
CVE-2020-11172,qualcomm,ipq4019_firmware,-
CVE-2020-11172,qualcomm,ipq6018_firmware,-
CVE-2020-11172,qualcomm,ipq8064_firmware,-
CVE-2020-11172,qualcomm,ipq8074_firmware,-
CVE-2020-11172,qualcomm,qca9531_firmware,-
CVE-2020-11172,qualcomm,qca9980_firmware,-
CVE-2020-11174,qualcomm,agatti_firmware,-
CVE-2020-11174,qualcomm,apq8009_firmware,-
CVE-2020-11174,qualcomm,apq8017_firmware,-
CVE-2020-11174,qualcomm,apq8053_firmware,-
CVE-2020-11174,qualcomm,apq8096au_firmware,-
CVE-2020-11174,qualcomm,apq8098_firmware,-
CVE-2020-11174,qualcomm,bitra_firmware,-
CVE-2020-11174,qualcomm,ipq4019_firmware,-
CVE-2020-11174,qualcomm,ipq5018_firmware,-
CVE-2020-11174,qualcomm,ipq6018_firmware,-
CVE-2020-11174,qualcomm,ipq8064_firmware,-
CVE-2020-11174,qualcomm,ipq8074_firmware,-
CVE-2020-11174,qualcomm,kamorta_firmware,-
CVE-2020-11174,qualcomm,mdm9607_firmware,-
CVE-2020-11174,qualcomm,mdm9640_firmware,-
CVE-2020-11174,qualcomm,mdm9650_firmware,-
CVE-2020-11174,qualcomm,msm8905_firmware,-
CVE-2020-11174,qualcomm,msm8909w_firmware,-
CVE-2020-11174,qualcomm,msm8953_firmware,-
CVE-2020-11174,qualcomm,msm8996au_firmware,-
CVE-2020-11174,qualcomm,qca6390_firmware,-
CVE-2020-11174,qualcomm,qca9531_firmware,-
CVE-2020-11174,qualcomm,qcm2150_firmware,-
CVE-2020-11174,qualcomm,qcs404_firmware,-
CVE-2020-11174,qualcomm,qcs405_firmware,-
CVE-2020-11174,qualcomm,qcs605_firmware,-
CVE-2020-11174,qualcomm,sa415m_firmware,-
CVE-2020-11174,qualcomm,sa515m_firmware,-
CVE-2020-11174,qualcomm,sa6155p_firmware,-
CVE-2020-11174,qualcomm,sa8155p_firmware,-
CVE-2020-11174,qualcomm,saipan_firmware,-
CVE-2020-11174,qualcomm,sc8180x_firmware,-
CVE-2020-11174,qualcomm,sda660_firmware,-
CVE-2020-11174,qualcomm,sda845_firmware,-
CVE-2020-11174,qualcomm,sdm429_firmware,-
CVE-2020-11174,qualcomm,sdm429w_firmware,-
CVE-2020-11174,qualcomm,sdm630_firmware,-
CVE-2020-11174,qualcomm,sdm632_firmware,-
CVE-2020-11174,qualcomm,sdm636_firmware,-
CVE-2020-11174,qualcomm,sdm660_firmware,-
CVE-2020-11174,qualcomm,sdm670_firmware,-
CVE-2020-11174,qualcomm,sdm710_firmware,-
CVE-2020-11174,qualcomm,sdm845_firmware,-
CVE-2020-11174,qualcomm,sdx20_firmware,-
CVE-2020-11174,qualcomm,sdx24_firmware,-
CVE-2020-11174,qualcomm,sdx55_firmware,-
CVE-2020-11174,qualcomm,sm6150_firmware,-
CVE-2020-11174,qualcomm,sm8150_firmware,-
CVE-2020-11174,qualcomm,sm8250_firmware,-
CVE-2020-11174,qualcomm,sxr1130_firmware,-
CVE-2020-11174,qualcomm,sxr2130_firmware,-
CVE-2020-11176,qualcomm,apq8017_firmware,-
CVE-2020-11176,qualcomm,apq8053_firmware,-
CVE-2020-11176,qualcomm,aqt1000_firmware,-
CVE-2020-11176,qualcomm,ar8035_firmware,-
CVE-2020-11176,qualcomm,csrb31024_firmware,-
CVE-2020-11176,qualcomm,msm8917_firmware,-
CVE-2020-11176,qualcomm,msm8920_firmware,-
CVE-2020-11176,qualcomm,msm8940_firmware,-
CVE-2020-11176,qualcomm,msm8953_firmware,-
CVE-2020-11176,qualcomm,msm8976_firmware,-
CVE-2020-11176,qualcomm,msm8976sg_firmware,-
CVE-2020-11176,qualcomm,qca6174a_firmware,-
CVE-2020-11176,qualcomm,qca6390_firmware,-
CVE-2020-11176,qualcomm,qca6391_firmware,-
CVE-2020-11176,qualcomm,qca6420_firmware,-
CVE-2020-11176,qualcomm,qca6421_firmware,-
CVE-2020-11176,qualcomm,qca6426_firmware,-
CVE-2020-11176,qualcomm,qca6430_firmware,-
CVE-2020-11176,qualcomm,qca6431_firmware,-
CVE-2020-11176,qualcomm,qca6436_firmware,-
CVE-2020-11176,qualcomm,qca6564au_firmware,-
CVE-2020-11176,qualcomm,qca6574a_firmware,-
CVE-2020-11176,qualcomm,qca6574au_firmware,-
CVE-2020-11176,qualcomm,qca6584au_firmware,-
CVE-2020-11176,qualcomm,qca6595au_firmware,-
CVE-2020-11176,qualcomm,qca6696_firmware,-
CVE-2020-11176,qualcomm,qca8337_firmware,-
CVE-2020-11176,qualcomm,qca9377_firmware,-
CVE-2020-11176,qualcomm,qca9379_firmware,-
CVE-2020-11176,qualcomm,qcm4290_firmware,-
CVE-2020-11176,qualcomm,qcm6125_firmware,-
CVE-2020-11176,qualcomm,qcs410_firmware,-
CVE-2020-11176,qualcomm,qcs4290_firmware,-
CVE-2020-11176,qualcomm,qcs610_firmware,-
CVE-2020-11176,qualcomm,qcs6125_firmware,-
CVE-2020-11176,qualcomm,sa415m_firmware,-
CVE-2020-11176,qualcomm,sa515m_firmware,-
CVE-2020-11176,qualcomm,sa8155_firmware,-
CVE-2020-11176,qualcomm,sa8155p_firmware,-
CVE-2020-11176,qualcomm,sc8180x_firmware,-
CVE-2020-11176,qualcomm,sd450_firmware,-
CVE-2020-11176,qualcomm,sd480_firmware,-
CVE-2020-11176,qualcomm,sd665_firmware,-
CVE-2020-11176,qualcomm,sd670_firmware,-
CVE-2020-11176,qualcomm,sd675_firmware,-
CVE-2020-11176,qualcomm,sd678_firmware,-
CVE-2020-11176,qualcomm,sd690_5g_firmware,-
CVE-2020-11176,qualcomm,sd720g_firmware,-
CVE-2020-11176,qualcomm,sd730_firmware,-
CVE-2020-11176,qualcomm,sd750g_firmware,-
CVE-2020-11176,qualcomm,sd765_firmware,-
CVE-2020-11176,qualcomm,sd765g_firmware,-
CVE-2020-11176,qualcomm,sd768g_firmware,-
CVE-2020-11176,qualcomm,sd845_firmware,-
CVE-2020-11176,qualcomm,sd855_firmware,-
CVE-2020-11176,qualcomm,sd865_5g_firmware,-
CVE-2020-11176,qualcomm,sd870_firmware,-
CVE-2020-11176,qualcomm,sd888_5g_firmware,-
CVE-2020-11176,qualcomm,sd_675_firmware,-
CVE-2020-11176,qualcomm,sd_8c_firmware,-
CVE-2020-11176,qualcomm,sd_8cx_firmware,-
CVE-2020-11176,qualcomm,sdx24_firmware,-
CVE-2020-11176,qualcomm,sdx50m_firmware,-
CVE-2020-11176,qualcomm,sdx55_firmware,-
CVE-2020-11176,qualcomm,sdx55m_firmware,-
CVE-2020-11176,qualcomm,sdxr2_5g_firmware,-
CVE-2020-11176,qualcomm,sm6250_firmware,-
CVE-2020-11176,qualcomm,sm6250p_firmware,-
CVE-2020-11176,qualcomm,sm7250p_firmware,-
CVE-2020-11176,qualcomm,wcd9326_firmware,-
CVE-2020-11176,qualcomm,wcd9335_firmware,-
CVE-2020-11176,qualcomm,wcd9340_firmware,-
CVE-2020-11176,qualcomm,wcd9341_firmware,-
CVE-2020-11176,qualcomm,wcd9360_firmware,-
CVE-2020-11176,qualcomm,wcd9370_firmware,-
CVE-2020-11176,qualcomm,wcd9371_firmware,-
CVE-2020-11176,qualcomm,wcd9375_firmware,-
CVE-2020-11176,qualcomm,wcd9380_firmware,-
CVE-2020-11176,qualcomm,wcd9385_firmware,-
CVE-2020-11176,qualcomm,wcn3615_firmware,-
CVE-2020-11176,qualcomm,wcn3660b_firmware,-
CVE-2020-11176,qualcomm,wcn3680b_firmware,-
CVE-2020-11176,qualcomm,wcn3910_firmware,-
CVE-2020-11176,qualcomm,wcn3950_firmware,-
CVE-2020-11176,qualcomm,wcn3980_firmware,-
CVE-2020-11176,qualcomm,wcn3988_firmware,-
CVE-2020-11176,qualcomm,wcn3990_firmware,-
CVE-2020-11176,qualcomm,wcn3991_firmware,-
CVE-2020-11176,qualcomm,wcn3998_firmware,-
CVE-2020-11176,qualcomm,wcn6750_firmware,-
CVE-2020-11176,qualcomm,wcn6850_firmware,-
CVE-2020-11176,qualcomm,wcn6851_firmware,-
CVE-2020-11176,qualcomm,wcn6855_firmware,-
CVE-2020-11176,qualcomm,wcn6856_firmware,-
CVE-2020-11176,qualcomm,whs9410_firmware,-
CVE-2020-11176,qualcomm,wsa8810_firmware,-
CVE-2020-11176,qualcomm,wsa8815_firmware,-
CVE-2020-11176,qualcomm,wsa8830_firmware,-
CVE-2020-11176,qualcomm,wsa8835_firmware,-
CVE-2020-11179,qualcomm,apq8009,-
CVE-2020-11179,qualcomm,apq8009w,-
CVE-2020-11179,qualcomm,apq8017,-
CVE-2020-11179,qualcomm,apq8037,-
CVE-2020-11179,qualcomm,apq8053,-
CVE-2020-11179,qualcomm,apq8064au,-
CVE-2020-11179,qualcomm,apq8096au,-
CVE-2020-11179,qualcomm,aqt1000,-
CVE-2020-11179,qualcomm,ar8031,-
CVE-2020-11179,qualcomm,ar8035,-
CVE-2020-11179,qualcomm,ar8151,-
CVE-2020-11179,qualcomm,csra6620,-
CVE-2020-11179,qualcomm,csra6640,-
CVE-2020-11179,qualcomm,csrb31024,-
CVE-2020-11179,qualcomm,fsm10055,-
CVE-2020-11179,qualcomm,fsm10056,-
CVE-2020-11179,qualcomm,mdm9206,-
CVE-2020-11179,qualcomm,mdm9650,-
CVE-2020-11179,qualcomm,msm8909w,-
CVE-2020-11179,qualcomm,msm8917,-
CVE-2020-11179,qualcomm,msm8920,-
CVE-2020-11179,qualcomm,msm8937,-
CVE-2020-11179,qualcomm,msm8940,-
CVE-2020-11179,qualcomm,msm8953,-
CVE-2020-11179,qualcomm,msm8996au,-
CVE-2020-11179,qualcomm,pm215,-
CVE-2020-11179,qualcomm,pm3003a,-
CVE-2020-11179,qualcomm,pm4125,-
CVE-2020-11179,qualcomm,pm439,-
CVE-2020-11179,qualcomm,pm456,-
CVE-2020-11179,qualcomm,pm6125,-
CVE-2020-11179,qualcomm,pm6150,-
CVE-2020-11179,qualcomm,pm6150a,-
CVE-2020-11179,qualcomm,pm6150l,-
CVE-2020-11179,qualcomm,pm6250,-
CVE-2020-11179,qualcomm,pm6350,-
CVE-2020-11179,qualcomm,pm640a,-
CVE-2020-11179,qualcomm,pm640l,-
CVE-2020-11179,qualcomm,pm640p,-
CVE-2020-11179,qualcomm,pm660,-
CVE-2020-11179,qualcomm,pm660a,-
CVE-2020-11179,qualcomm,pm660l,-
CVE-2020-11179,qualcomm,pm670,-
CVE-2020-11179,qualcomm,pm670a,-
CVE-2020-11179,qualcomm,pm670l,-
CVE-2020-11179,qualcomm,pm7150a,-
CVE-2020-11179,qualcomm,pm7150l,-
CVE-2020-11179,qualcomm,pm7250,-
CVE-2020-11179,qualcomm,pm7250b,-
CVE-2020-11179,qualcomm,pm7350c,-
CVE-2020-11179,qualcomm,pm8004,-
CVE-2020-11179,qualcomm,pm8005,-
CVE-2020-11179,qualcomm,pm8008,-
CVE-2020-11179,qualcomm,pm8009,-
CVE-2020-11179,qualcomm,pm8150,-
CVE-2020-11179,qualcomm,pm8150a,-
CVE-2020-11179,qualcomm,pm8150b,-
CVE-2020-11179,qualcomm,pm8150c,-
CVE-2020-11179,qualcomm,pm8150l,-
CVE-2020-11179,qualcomm,pm8250,-
CVE-2020-11179,qualcomm,pm8350,-
CVE-2020-11179,qualcomm,pm8350b,-
CVE-2020-11179,qualcomm,pm8350bh,-
CVE-2020-11179,qualcomm,pm8350bhs,-
CVE-2020-11179,qualcomm,pm8350c,-
CVE-2020-11179,qualcomm,pm855,-
CVE-2020-11179,qualcomm,pm855a,-
CVE-2020-11179,qualcomm,pm855b,-
CVE-2020-11179,qualcomm,pm855l,-
CVE-2020-11179,qualcomm,pm855p,-
CVE-2020-11179,qualcomm,pm8909,-
CVE-2020-11179,qualcomm,pm8916,-
CVE-2020-11179,qualcomm,pm8937,-
CVE-2020-11179,qualcomm,pm8940,-
CVE-2020-11179,qualcomm,pm8953,-
CVE-2020-11179,qualcomm,pm8996,-
CVE-2020-11179,qualcomm,pm8998,-
